,Unnamed: 0,name,ID,ALIGN,EYE,HAIR,SEX,ALIVE
2596,2596,Victoria von Frankenstein (Earth-616),Public Identity,0,Grey Eyes,Black Hair,Female Characters,Living Characters
2597,2597,James-Michael Starling (Earth-616),Public Identity,0,,,Male Characters,Living Characters
2598,2598,Samuel Holden (Earth-616),No Dual Identity,0,,Black Hair,Male Characters,Living Characters
2599,2599,Agent Axis (Earth-616),Secret Identity,1,,White Hair,Male Characters,Deceased Characters
2600,2600,Arnie Berman (Earth-616),No Dual Identity,0,,Red Hair,Male Characters,Living Characters
2601,2601,Brutacus (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
2602,2602,Frank Moore (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Male Characters,Deceased Characters
2603,2603,Jemiah (Earth-616),Secret Identity,0,,No Hair,Male Characters,Living Characters
2604,2604,Ned Lathrop (Earth-616),Secret Identity,1,Blue Eyes,Brown Hair,Male Characters,Living Characters
2605,2605,Waldo (Computer) (Earth-616),No Dual Identity,0,Red Eyes,No Hair,Male Characters,Living Characters
2606,2606,Antoine Delsoin (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
2607,2607,Arsenal (Robot) (Earth-616),Secret Identity,1,Red Eyes,No Hair,,Living Characters
2608,2608,David Mitchell (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
2609,2609,White Dragon (Chinatown) (Earth-616),Secret Identity,1,Brown Eyes,,Male Characters,Deceased Characters
2610,2610,Artemus Pithins (Earth-616),No Dual Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
2611,2611,Randall Spector (Earth-616),Public Identity,1,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
2612,2612,Yvette Avril (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Female Characters,Living Characters
2613,2613,Catherine Moranis (Earth-616),Secret Identity,0,,,Female Characters,Living Characters
2614,2614,Mira (Earth-616),Secret Identity,0,,Brown Hair,Female Characters,Living Characters
2615,2615,David Ishima (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
2616,2616,Gronk (Earth-616),Secret Identity,1,Yellow Eyes,No Hair,Male Characters,Living Characters
2617,2617,Phobius (Earth-616),Secret Identity,1,Green Eyes,Black Hair,Male Characters,Living Characters
2618,2618,Carson Knowles (Earth-616),,1,Brown Eyes,Blond Hair,Male Characters,Deceased Characters
2619,2619,Emmanuel da Costa (Earth-616),Public Identity,0,,Black Hair,Male Characters,Deceased Characters
2620,2620,Gail Runciter (Earth-616),,0,,Brown Hair,Female Characters,Living Characters
2621,2621,Mistress Love (Earth-616),Secret Identity,0,Variable Eyes,Variable Hair,Female Characters,Living Characters
2622,2622,Shingen Harada (Earth-616),Public Identity,1,Brown Eyes,Bald,Male Characters,Deceased Characters
2623,2623,Stone (Chaste) (Earth-616),Secret Identity,0,,Bald,Male Characters,Living Characters
2625,2625,Executioner (Crazy Gang) (Earth-616),,1,,,Male Characters,Living Characters
2626,2626,Merriwether Locklin (Earth-616),Public Identity,0,,Grey Hair,Male Characters,Living Characters
2627,2627,Phillip Carlisle (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
2629,2629,Giggles (Earth-616),Secret Identity,0,,No Hair,,Living Characters
2630,2630,Khoryphos (Earth-616),Secret Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
2631,2631,Matthew (Gabriel) (Earth-616),Secret Identity,0,,Brown Hair,Male Characters,Living Characters
2632,2632,Pearl Gross (Earth-616),Public Identity,1,,Blond Hair,Female Characters,Living Characters
2635,2635,Anita Ehren (Earth-616),Secret Identity,1,,Red Hair,Female Characters,Living Characters
2636,2636,Arthur Goddard (Earth-616),Secret Identity,1,,Bald,Male Characters,Living Characters
2637,2637,Edward Pasternak (Earth-616),Secret Identity,1,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
2640,2640,TESS-One (Earth-616),Secret Identity,1,Variable Eyes,No Hair,,Living Characters
2641,2641,James Madrox (Fallen Angels) (Earth-616),Secret Identity,1,Green Eyes,Brown Hair,Male Characters,Deceased Characters
2642,2642,Cairbre (Earth-616),Public Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
2643,2643,Erica Fortune (Earth-616),,1,Blue Eyes,Blond Hair,Female Characters,Living Characters
2644,2644,Gayle Rogers (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Deceased Characters
2645,2645,Jack Taggert (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
2646,2646,Jonathan Caesar (Earth-616),Public Identity,1,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
2647,2647,Manoli Wetherell (Earth-616),Public Identity,0,,Blond Hair,Female Characters,Living Characters
2648,2648,Sapphire Styx (Earth-616),,1,Grey Eyes,Red Hair,Female Characters,Living Characters
2649,2649,Winston Manchester (Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
2650,2650,Eugene Strausser (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
2652,2652,Lisa Vaughn (Earth-616),Public Identity,0,,Grey Hair,Female Characters,Living Characters
2653,2653,Dwight Hubbard (Earth-616),Secret Identity,1,,Bald,Male Characters,Living Characters
2654,2654,James Sharp (Earth-616),Secret Identity,1,White Eyes,No Hair,Male Characters,Living Characters
2655,2655,Linda Wei (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Female Characters,Deceased Characters
2656,2656,Noble Kale (Earth-616),Secret Identity,0,,No Hair,Male Characters,Living Characters
2658,2658,Seraph (Earth-616),Secret Identity,0,Blue Eyes,White Hair,Female Characters,Living Characters
2659,2659,Shelley Conklin (Earth-616),Public Identity,0,,Blond Hair,Female Characters,Living Characters
2660,2660,Christopher Daniels (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
2661,2661,Gloria Angel (Earth-616),Secret Identity,0,Blue Eyes,Grey Hair,Female Characters,Living Characters
2662,2662,Hard-Drive (Earth-616),,1,,Black Hair,Male Characters,Deceased Characters
2663,2663,Min Li Ng (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Female Characters,Living Characters
2664,2664,Nox (Nyx) (Earth-616),,1,Black Eyes,Black Hair,Female Characters,Living Characters
2665,2665,Phil Grayfield (Earth-616),Secret Identity,0,,Light Brown Hair,Male Characters,Living Characters
2666,2666,Conrad Mack (Earth-616),Secret Identity,1,Red Eyes,No Hair,Male Characters,Living Characters
2667,2667,Milos Abyss (Earth-616),Public Identity,1,White Eyes,No Hair,Male Characters,Living Characters
2668,2668,Obax Majid (Earth-616),Known to Authorities Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
2669,2669,Orwell Taylor (Earth-616),Public Identity,0,,Blond Hair,Male Characters,Living Characters
2670,2670,Amanda Chaney (Earth-616),No Dual Identity,0,Blue Eyes,Blond Hair,Female Characters,Deceased Characters
2672,2672,Fisher Todd (Earth-616),Public Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
2673,2673,Larry Arnold (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
2674,2674,Spyne (Earth-616),,1,White Eyes,Bald,Male Characters,Deceased Characters
2675,2675,Vincent Stevens (Earth-616),Public Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
2676,2676,Dirtnap (Earth-616),Secret Identity,1,Brown Eyes,Bald,Male Characters,Living Characters
2677,2677,Kimberly Dee (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
2679,2679,Moonstomp (Earth-616),Secret Identity,0,Green Eyes,Blond Hair,Male Characters,Living Characters
2680,2680,Benjamin Grimm (Heroes Reborn) (Earth-616),Public Identity,0,Blue Eyes,No Hair,Male Characters,Living Characters
2681,2681,Jonathan Storm (Heroes Reborn) (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
2682,2682,Reed Richards (Heroes Reborn) (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Living Characters
2683,2683,Susan Storm (Heroes Reborn) (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
2684,2684,Lilli Stephens (Earth-616),Secret Identity,0,,Black Hair,Female Characters,Living Characters
2686,2686,William Allen (Earth-616),Secret Identity,1,Yellow Eyes,No Hair,Male Characters,Living Characters
2688,2688,Charlotte Witter (Earth-616),Secret Identity,1,Green Eyes,Blond Hair,Female Characters,Living Characters
2689,2689,Glenda Sandoval (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
2691,2691,Avia (Savage Land) (Earth-616),Secret Identity,0,,No Hair,Female Characters,Living Characters
2692,2692,Christine Cord (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Deceased Characters
2693,2693,John Lopez (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Deceased Characters
2695,2695,Francis Leighton (Earth-616),Secret Identity,1,Blue Eyes,Blond Hair,Male Characters,Living Characters
2696,2696,Gabe Acheron (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
2697,2697,Neil Garrett (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
2698,2698,Freakshow (Genoshan) (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
2699,2699,Hub (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
2700,2700,James Murch (Earth-616),,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
2701,2701,Jon Kasiya (Earth-616),Secret Identity,1,Blue Eyes,Black Hair,Male Characters,Living Characters
2702,2702,Noriko Nagayoshi (Earth-616),Secret Identity,0,,,Female Characters,Living Characters
2704,2704,Roger Gocking (Earth-616),,1,,,Male Characters,Living Characters
2705,2705,John Lennon (Skrull) (Earth-616),Secret Identity,0,Variable Eyes,Variable Hair,Male Characters,Deceased Characters
2706,2706,Rebecca Ryan (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
2707,2707,Boris Vadim (Earth-616),Secret Identity,0,,Red Hair,Male Characters,Deceased Characters
2708,2708,Morrow (Earth-616),Secret Identity,0,,White Hair,Male Characters,Living Characters
2709,2709,Red Guardian (Anton) (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
2710,2710,Ted Castle (Earth-616),,0,,Blond Hair,Male Characters,Living Characters
2711,2711,Jat Vor-Thrul (Earth-616),Secret Identity,0,Blue Eyes,Bald,Male Characters,Living Characters
2712,2712,Sovel Redhand (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
2713,2713,Bruce Babbage (Earth-616),Public Identity,1,Brown Eyes,Grey Hair,Male Characters,Deceased Characters
2714,2714,G\u00f6ndul (Earth-616),,1,,,Female Characters,Living Characters
2715,2715,Hit-Monkey (Earth-616),Secret Identity,0,Amber Eyes,Grey Hair,Male Characters,Living Characters
2716,2716,K\u00e1ra (Earth-616),,0,Green Eyes,Blond Hair,Female Characters,Living Characters
2717,2717,Parul Kurinji (Earth-616),Secret Identity,1,,Black Hair,Female Characters,Living Characters
2718,2718,Unit (Earth-616),Secret Identity,1,Blue Eyes,No Hair,Male Characters,Living Characters
2719,2719,Viktor Uvarov (Earth-616),Secret Identity,1,Blue Eyes,Brown Hair,Male Characters,Deceased Characters
2720,2720,Ichisumi (Earth-616),Secret Identity,1,Black Eyes,Black Hair,Female Characters,Living Characters
2721,2721,Ikon (Earth-616),Secret Identity,0,Green Eyes,Auburn Hair,Female Characters,Living Characters
2722,2722,Loki Laufeyson (Kid Loki) (Earth-616),Secret Identity,0,Green Eyes,Black Hair,Male Characters,Deceased Characters
2723,2723,Johann Shmidt (Clone) (Earth-616),Public Identity,1,Blue Eyes,Brown Hair,Male Characters,Living Characters
2724,2724,Daman Veteri (Earth-616),Public Identity,0,Black Eyes,Black Hair,Male Characters,Living Characters
2725,2725,Ian Zola (Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
2726,2726,Karasu-Tengu (Earth-616),Secret Identity,0,Black Eyes,Black Hair,Female Characters,Living Characters
2727,2727,Doombot (Avenger) (Earth-616),Public Identity,0,Red Eyes,No Hair,Male Characters,Living Characters
2728,2728,Selah Burke (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
2729,2729,Lightning (Masked Raider) (Earth-616),No Dual Identity,0,,White Hair,Male Characters,Living Characters
2730,2730,Flexo (Earth-616),Secret Identity,0,Black Eyes,No Hair,,Deceased Characters
2732,2732,Jeff Jordan (Earth-616),Secret Identity,0,Blue Eyes,Auburn Hair,Male Characters,Living Characters
2733,2733,Jack the Ripper (Earth-616),Secret Identity,1,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
2734,2734,Skip McCoy (Earth-616),Public Identity,0,,Blond Hair,Male Characters,Living Characters
2735,2735,Sargent Pulaski (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Living Characters
2736,2736,Eagle (Arrowhead) (Earth-616),Public Identity,0,,,Male Characters,Living Characters
2737,2737,King (Horse) (Earth-616),Public Identity,0,,White Hair,Male Characters,Living Characters
2738,2738,Giganto (Deviant Mutate) (Earth-616),No Dual Identity,1,Red Eyes,No Hair,Male Characters,Living Characters
2739,2739,Charlie (NYPD) (Earth-616),Public Identity,0,,,Male Characters,Living Characters
2740,2740,Kala (Earth-616),Secret Identity,1,Blue Eyes,Black Hair,Female Characters,Living Characters
2742,2742,Manuel Eloganto (Earth-616),Secret Identity,0,Black Eyes,Black Hair,Male Characters,Living Characters
2743,2743,Aged Genghis (Earth-616),,0,Brown Eyes,Bald,Male Characters,Living Characters
2744,2744,Kaecilius (Earth-616),,1,,,Male Characters,Living Characters
2745,2745,Kroda (Earth-616),Public Identity,1,,Bald,Male Characters,Living Characters
2746,2746,Magrat (Earth-616),Public Identity,1,,White Hair,Male Characters,Living Characters
2748,2748,Prince Rey (Earth-616),No Dual Identity,1,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
2750,2750,Orikal (Earth-616),Secret Identity,0,Red Eyes,,,Living Characters
2751,2751,Nebulo (Earth-616),Public Identity,1,,No Hair,Male Characters,Living Characters
2752,2752,Orlando Furio (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Male Characters,Deceased Characters
2753,2753,Thakos (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
2755,2755,Cynthia von Doom (Earth-616),Public Identity,0,,Black Hair,Female Characters,Deceased Characters
2756,2756,Biri (Earth-616),No Dual Identity,0,Green Eyes,Black Hair,,Deceased Characters
2757,2757,Carter Dyam (Earth-616),Secret Identity,0,,Blond Hair,Male Characters,Living Characters
2758,2758,Gideon Mace (Earth-616),,1,Blue Eyes,Grey Hair,Male Characters,Living Characters
2759,2759,Ina (Earth-616),No Dual Identity,0,Green Eyes,Blond Hair,,Deceased Characters
2760,2760,Willis Stryker (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,Deceased Characters
2761,2761,Ard-Con (Earth-616),Secret Identity,0,White Eyes,,Male Characters,Living Characters
2762,2762,Flea (Earth-616),,0,,Black Hair,Male Characters,Deceased Characters
2763,2763,Lucas Brand (Earth-616),Secret Identity,1,Red Eyes,Brown Hair,Male Characters,Living Characters
2765,2765,Aurora Rabinowitz (Earth-616),No Dual Identity,0,,Red Hair,Female Characters,Living Characters
2766,2766,Glitternight (Earth-616),Secret Identity,1,White Eyes,No Hair,Male Characters,Living Characters
2767,2767,Robert Nicolle (Earth-616),,1,,,Male Characters,Living Characters
2768,2768,Sentinel Mk III (Earth-616),No Dual Identity,1,Yellow Eyes,No Hair,,Deceased Characters
2769,2769,Straw Man (Earth-616),Secret Identity,0,Red Eyes,Yellow Hair,Male Characters,Living Characters
2770,2770,Awilda Ayala (Earth-616),No Dual Identity,0,,,Female Characters,Living Characters
2771,2771,David Munroe (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Deceased Characters
2773,2773,James Larner (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
2774,2774,Burt Kenyon (Earth-616),Secret Identity,1,Brown Eyes,Auburn Hair,Male Characters,Deceased Characters
2775,2775,Fang (Imperial Guard) (Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
2776,2776,Hargen (Earth-616),Secret Identity,0,,No Hair,Male Characters,Living Characters
2777,2777,John McIver (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
2778,2778,Lady Elizabeth Braddock (Earth-616),No Dual Identity,0,,Black Hair,Female Characters,Deceased Characters
2779,2779,Ledge (Earth-616),,0,,Black Hair,Male Characters,Living Characters
2780,2780,Michael Barnett (Earth-616),Public Identity,0,,,Male Characters,Deceased Characters
2781,2781,Sagittarius (LMD) (Earth-616),Secret Identity,1,White Eyes,White Hair,Male Characters,Living Characters
2782,2782,Gwendolyne Sabuki (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Deceased Characters
2785,2785,Eric Slaughter (Crime Boss) (Earth-616),,1,Blue Eyes,Grey Hair,Male Characters,Living Characters
2786,2786,Gregor Russoff (Earth-616),Secret Identity,1,,Brown Hair,Male Characters,Living Characters
2787,2787,Ling McPherson (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
2788,2788,Edwin Cord (Earth-616),No Dual Identity,0,Brown Eyes,Grey Hair,Male Characters,Living Characters
